Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL4537,Ajay Rathod,Nagpur,Dharampeth,21.1458,79.0882,Onions,57.91,4.7,318,No,0,ajay.rathod84@outlook.com,7415856123
SELL4538,Kiran Chavan,Jaipur,Malviya Nagar,26.85,75.815,Onions,56.02,4.7,134,No,1,kiran.chavan40@yahoo.in,7179778940
SELL4539,Ajay Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,55.26,3.9,288,No,3,ajay.jadhav90@yahoo.in,7698567145
SELL4540,Santosh Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,48.83,4.4,356,Yes,4,santosh.thakur23@gmail.com,9445746147
SELL4541,Sunil Joshi,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,29.23,4.1,263,Yes,4,sunil.joshi33@gmail.com,9268727509
SELL4542,Suresh Kamble,Indore,Vijay Nagar,22.75,75.892,Tomatoes,26.37,3.3,314,Yes,0,suresh.kamble70@outlook.com,9330494257
SELL4543,Ashok Kamble,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,25.21,4.1,73,Yes,2,ashok.kamble12@outlook.com,8366145825
SELL4544,Vijay Thakur,Bengaluru,Whitefield,12.9698,77.7499,Garlic,13.5,3.3,239,Yes,4,vijay.thakur12@gmail.com,7944729278
SELL4545,Ganesh Jadhav,Chandigarh,Sector 17,30.741,76.7682,Potatoes,21.75,3.0,95,Yes,1,ganesh.jadhav41@yahoo.in,9947392356
SELL4546,Dinesh Salunkhe,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,34.21,4.0,298,No,4,dinesh.salunkhe99@gmail.com,7732255252
SELL4547,Ganesh Patil,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,46.96,4.5,431,No,2,ganesh.patil84@outlook.com,7284511432
SELL4548,Ravi Chavan,Chandigarh,Sector 17,30.741,76.7682,Garlic,23.06,4.6,320,No,1,ravi.chavan71@outlook.com,8345335358
SELL4549,Amit Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,23.4,2.7,433,No,4,amit.thakur24@outlook.com,9496479114
SELL4550,Deepak Naik,Bhopal,TT Nagar,23.2333,77.4333,Onions,19.6,4.7,317,No,0,deepak.naik79@outlook.com,7876620242
SELL4551,Vijay Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,26.12,4.9,59,No,0,vijay.deshmukh13@yahoo.in,8356763952
SELL4552,Arvind Thakur,Nagpur,Dharampeth,21.1458,79.0882,Onions,30.91,4.0,146,Yes,0,arvind.thakur27@gmail.com,9941403189
SELL4553,Ravi More,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,14.72,4.8,205,Yes,4,ravi.more26@outlook.com,9690198218
SELL4554,Anil Yadav,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,43.37,4.4,126,No,0,anil.yadav69@outlook.com,9175427152
SELL4555,Shivam Rane,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,15.91,3.1,84,Yes,4,shivam.rane47@gmail.com,8954308669
SELL4556,Nitin Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,10.89,3.7,406,No,0,nitin.jadhav47@outlook.com,8280969705
SELL4557,Anil Patil,Chennai,T. Nagar,13.0418,80.2332,Garlic,30.97,3.6,152,Yes,4,anil.patil51@yahoo.in,7175443608
SELL4558,Kiran Salunkhe,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,46.23,4.3,77,No,1,kiran.salunkhe67@outlook.com,7265973828
SELL4559,Ramesh Chavan,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,35.38,4.6,497,No,4,ramesh.chavan36@yahoo.in,7562806817
SELL4560,Sunil Shinde,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,16.8,3.6,338,No,1,sunil.shinde56@gmail.com,8834587160
SELL4561,Amit Thakur,Bengaluru,Whitefield,12.9698,77.7499,Ginger,44.85,4.7,458,No,4,amit.thakur95@yahoo.in,8129269207
SELL4562,Rajesh Rathod,Shimla,Mall Road,31.1048,77.1734,Tomatoes,49.87,4.3,191,No,1,rajesh.rathod98@yahoo.in,8592910245
SELL4563,Deepak Pawar,Bengaluru,Whitefield,12.9698,77.7499,Garlic,34.15,4.9,102,Yes,4,deepak.pawar49@yahoo.in,8653842720
SELL4564,Ravi Deshmukh,Bhopal,TT Nagar,23.2333,77.4333,Onions,37.29,3.6,16,No,0,ravi.deshmukh62@gmail.com,9251902731
SELL4565,Ajay Kamble,Patna,Boring Road,25.6127,85.1582,Green Chillies,37.03,4.2,443,No,3,ajay.kamble70@gmail.com,9542190223
SELL4566,Ashok Sharma,Ranchi,Lalpur,23.3619,85.338,Garlic,58.42,4.3,157,Yes,3,ashok.sharma76@gmail.com,7496178360
SELL4567,Prakash Patil,Kolkata,Salt Lake,22.5867,88.4173,Onions,39.77,4.6,406,Yes,3,prakash.patil57@gmail.com,9644942446
SELL4568,Vijay Shinde,Chandigarh,Sector 17,30.741,76.7682,Onions,47.9,3.9,205,Yes,1,vijay.shinde99@outlook.com,7905814007
SELL4569,Sunil Naik,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,11.83,4.4,320,No,1,sunil.naik75@gmail.com,7515975157
SELL4570,Rajesh Patil,Nagpur,Dharampeth,21.1458,79.0882,Ginger,21.83,4.7,339,No,0,rajesh.patil97@outlook.com,7995443763
SELL4571,Anil Sawant,Shimla,Mall Road,31.1048,77.1734,Green Chillies,44.63,5.0,394,No,1,anil.sawant69@gmail.com,8766394292
SELL4572,Arvind Joshi,Surat,Adajan,21.1702,72.8311,Potatoes,32.87,3.0,200,No,2,arvind.joshi37@gmail.com,8542601742
SELL4573,Nitin Deshmukh,Ranchi,Lalpur,23.3619,85.338,Tomatoes,34.7,4.9,263,Yes,3,nitin.deshmukh79@yahoo.in,8200084049
SELL4574,Ramesh Patil,Mumbai,Andheri,19.1197,72.8468,Green Chillies,44.8,3.7,186,Yes,2,ramesh.patil45@outlook.com,7468520600
SELL4575,Ramesh More,Patna,Boring Road,25.6127,85.1582,Tomatoes,35.16,4.4,478,Yes,3,ramesh.more47@yahoo.in,9888434111
SELL4576,Ravi Thakur,Chennai,T. Nagar,13.0418,80.2332,Ginger,13.25,4.4,118,No,4,ravi.thakur52@outlook.com,7821326648
SELL4577,Kiran Bhosale,Surat,Adajan,21.1702,72.8311,Green Chillies,24.5,4.2,92,No,2,kiran.bhosale26@yahoo.in,7915003242
SELL4578,Mahesh Rathod,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,25.15,4.3,152,Yes,2,mahesh.rathod16@yahoo.in,9363504936
SELL4579,Dinesh Thakur,Patna,Boring Road,25.6127,85.1582,Ginger,29.15,4.8,307,No,3,dinesh.thakur79@gmail.com,7978095803
SELL4580,Ganesh Chavan,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,50.13,4.3,338,Yes,2,ganesh.chavan44@gmail.com,7448310976
SELL4581,Anil Thakur,Patna,Boring Road,25.6127,85.1582,Potatoes,18.11,3.1,81,No,3,anil.thakur13@gmail.com,7658162929
SELL4582,Ajay Gaikwad,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,17.98,3.8,64,Yes,0,ajay.gaikwad47@gmail.com,9679604108
SELL4583,Dinesh Joshi,Chennai,T. Nagar,13.0418,80.2332,Potatoes,21.82,3.1,43,Yes,4,dinesh.joshi22@yahoo.in,7538298330
SELL4584,Rajesh Thakur,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,45.99,4.2,235,Yes,0,rajesh.thakur67@yahoo.in,9853366854
SELL4585,Suresh Pawar,Kolkata,Salt Lake,22.5867,88.4173,Garlic,15.53,4.9,191,No,3,suresh.pawar62@gmail.com,7725729864
SELL4586,Vijay Naik,Patna,Boring Road,25.6127,85.1582,Ginger,34.85,3.4,34,Yes,3,vijay.naik78@gmail.com,8932323820
SELL4587,Ajay Sawant,Surat,Adajan,21.1702,72.8311,Green Chillies,48.77,3.1,380,Yes,2,ajay.sawant82@yahoo.in,8520181531
SELL4588,Kiran Bhosale,Indore,Vijay Nagar,22.75,75.892,Green Chillies,35.48,4.8,268,No,0,kiran.bhosale28@yahoo.in,8299509602
SELL4589,Ganesh Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,43.73,4.8,313,Yes,0,ganesh.salunkhe57@yahoo.in,9976484456
SELL4590,Rajesh Kamble,Shimla,Mall Road,31.1048,77.1734,Onions,51.67,3.2,484,Yes,1,rajesh.kamble84@gmail.com,8653148748
SELL4591,Arvind Salunkhe,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,41.05,2.9,17,No,4,arvind.salunkhe69@gmail.com,9554029248
SELL4592,Ganesh Patil,Bhopal,TT Nagar,23.2333,77.4333,Garlic,29.7,4.8,85,No,0,ganesh.patil57@yahoo.in,8885375985
SELL4593,Shivam Patil,Patna,Boring Road,25.6127,85.1582,Ginger,56.29,4.0,427,No,3,shivam.patil94@yahoo.in,8188894350
SELL4594,Ganesh Chavan,Bengaluru,Whitefield,12.9698,77.7499,Onions,25.41,2.6,398,No,4,ganesh.chavan73@outlook.com,9248491372
SELL4595,Anil More,Guwahati,Dispur,26.1445,91.7362,Garlic,46.79,2.7,461,Yes,3,anil.more39@yahoo.in,8878921438
SELL4596,Ravi Gaikwad,Indore,Vijay Nagar,22.75,75.892,Garlic,38.35,4.0,336,Yes,0,ravi.gaikwad12@yahoo.in,9382080821
SELL4597,Ajay Sawant,Chennai,T. Nagar,13.0418,80.2332,Potatoes,38.89,3.3,93,No,4,ajay.sawant96@outlook.com,9969546424
SELL4598,Ashok Rathod,Mumbai,Andheri,19.1197,72.8468,Garlic,39.49,4.2,87,No,2,ashok.rathod30@yahoo.in,7781051253
SELL4599,Vijay Sawant,Chandigarh,Sector 17,30.741,76.7682,Potatoes,36.3,4.1,176,Yes,1,vijay.sawant87@outlook.com,8980547265
SELL4600,Ramesh Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Onions,59.45,4.0,396,No,1,ramesh.jadhav39@yahoo.in,7266823252
SELL4601,Ravi Kamble,Guwahati,Dispur,26.1445,91.7362,Garlic,48.1,2.8,98,Yes,3,ravi.kamble71@yahoo.in,7924869172
SELL4602,Amit Salunkhe,Surat,Adajan,21.1702,72.8311,Ginger,50.63,4.6,330,Yes,2,amit.salunkhe35@outlook.com,8376959626
SELL4603,Mahesh Yadav,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,19.63,3.0,63,Yes,1,mahesh.yadav21@yahoo.in,7728822351
SELL4604,Santosh Thakur,Ranchi,Lalpur,23.3619,85.338,Garlic,52.38,4.4,268,No,3,santosh.thakur14@outlook.com,9883295519
SELL4605,Rajesh Sharma,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,40.86,3.7,255,No,2,rajesh.sharma61@yahoo.in,8906319225
SELL4606,Kiran Thakur,Indore,Vijay Nagar,22.75,75.892,Onions,53.33,3.5,36,No,0,kiran.thakur16@yahoo.in,7835129367
SELL4607,Santosh Thakur,Patna,Boring Road,25.6127,85.1582,Ginger,19.77,4.0,66,Yes,3,santosh.thakur99@gmail.com,8682386599
SELL4608,Shivam Bhosale,Mumbai,Andheri,19.1197,72.8468,Green Chillies,15.63,3.8,9,No,2,shivam.bhosale35@gmail.com,9775987804
SELL4609,Kiran Yadav,Bengaluru,Whitefield,12.9698,77.7499,Ginger,41.46,3.8,473,No,4,kiran.yadav58@yahoo.in,9536266628
SELL4610,Amit Joshi,Pune,Shivaji Nagar,18.53,73.8526,Onions,31.67,4.9,409,Yes,2,amit.joshi16@outlook.com,9134910481
SELL4611,Anil Gaikwad,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,26.14,4.1,25,Yes,0,anil.gaikwad52@gmail.com,8602928726
SELL4612,Santosh Rathod,Guwahati,Dispur,26.1445,91.7362,Onions,30.09,4.1,58,No,3,santosh.rathod76@yahoo.in,7668765898
SELL4613,Sunil Shinde,Guwahati,Dispur,26.1445,91.7362,Ginger,46.53,4.3,41,No,3,sunil.shinde68@outlook.com,7365632368
SELL4614,Arvind Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,12.46,4.0,290,Yes,2,arvind.yadav33@yahoo.in,8702763931
SELL4615,Ramesh Naik,Hyderabad,Gachibowli,17.4448,78.3498,Onions,24.16,2.9,409,No,0,ramesh.naik43@outlook.com,7915653862
SELL4616,Dinesh Chavan,Surat,Adajan,21.1702,72.8311,Onions,25.46,2.8,94,No,2,dinesh.chavan19@gmail.com,9114483101
SELL4617,Ravi Yadav,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,26.58,4.0,357,Yes,0,ravi.yadav29@yahoo.in,9530436154
SELL4618,Arvind Chavan,Nagpur,Dharampeth,21.1458,79.0882,Garlic,43.13,3.3,106,No,0,arvind.chavan37@gmail.com,7159074650
SELL4619,Deepak More,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,14.4,3.2,274,Yes,0,deepak.more23@outlook.com,7511241750
SELL4620,Kiran Bhosale,Patna,Boring Road,25.6127,85.1582,Green Chillies,26.84,4.8,257,No,3,kiran.bhosale72@gmail.com,9109734272
SELL4621,Santosh Naik,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,55.9,3.5,100,Yes,0,santosh.naik77@outlook.com,9325128871
SELL4622,Deepak Sharma,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,11.09,3.3,129,No,1,deepak.sharma45@outlook.com,8805753822
SELL4623,Ramesh Yadav,Lucknow,Hazratganj,26.8505,80.9467,Onions,46.85,2.6,192,No,1,ramesh.yadav28@outlook.com,9698045880
SELL4624,Ramesh Deshmukh,Chennai,T. Nagar,13.0418,80.2332,Onions,55.24,2.6,401,Yes,4,ramesh.deshmukh88@outlook.com,7714120816
SELL4625,Amit More,Chennai,T. Nagar,13.0418,80.2332,Ginger,40.98,2.6,232,Yes,4,amit.more11@gmail.com,7476712945
SELL4626,Santosh More,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,59.46,4.0,353,Yes,4,santosh.more97@gmail.com,7729888239
SELL4627,Shivam Thakur,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,32.07,4.9,421,No,1,shivam.thakur23@gmail.com,9639415084
SELL4628,Arvind Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,11.29,2.5,243,Yes,0,arvind.deshmukh40@gmail.com,7308189222
SELL4629,Kiran Deshmukh,Ranchi,Lalpur,23.3619,85.338,Onions,32.77,5.0,264,No,3,kiran.deshmukh27@gmail.com,8121615780
SELL4630,Prakash Gaikwad,Guwahati,Dispur,26.1445,91.7362,Ginger,16.32,4.3,188,Yes,3,prakash.gaikwad55@yahoo.in,9762028843
SELL4631,Amit Rathod,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,12.03,3.9,283,Yes,0,amit.rathod51@outlook.com,8918450989
SELL4632,Amit Rane,Kolkata,Salt Lake,22.5867,88.4173,Onions,36.41,3.0,7,No,3,amit.rane13@outlook.com,8420765622
SELL4633,Arvind Rathod,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,54.3,3.5,422,No,3,arvind.rathod83@yahoo.in,9758095805
SELL4634,Sunil Salunkhe,Ranchi,Lalpur,23.3619,85.338,Green Chillies,45.9,4.6,40,Yes,3,sunil.salunkhe89@yahoo.in,7197528604
SELL4635,Arvind Rathod,Nagpur,Dharampeth,21.1458,79.0882,Onions,18.06,4.0,141,Yes,0,arvind.rathod47@yahoo.in,8508625641
SELL4636,Nitin Sawant,Chennai,T. Nagar,13.0418,80.2332,Garlic,54.15,4.3,299,No,4,nitin.sawant40@gmail.com,8758679023
SELL4637,Dinesh Chavan,Surat,Adajan,21.1702,72.8311,Garlic,17.19,4.4,198,Yes,2,dinesh.chavan18@yahoo.in,8911900693
SELL4638,Prakash Kamble,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,30.37,3.9,165,No,0,prakash.kamble34@yahoo.in,7547405059
SELL4639,Nitin Deshmukh,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,24.42,4.5,316,No,4,nitin.deshmukh20@gmail.com,7136353681
SELL4640,Santosh Sharma,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,17.55,4.6,210,No,0,santosh.sharma35@yahoo.in,7232297571
SELL4641,Rajesh Salunkhe,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,33.03,3.9,107,Yes,1,rajesh.salunkhe46@gmail.com,7709039276
SELL4642,Ajay Rane,Bhopal,TT Nagar,23.2333,77.4333,Ginger,16.69,3.6,138,No,0,ajay.rane62@outlook.com,8953730712
SELL4643,Anil Joshi,Guwahati,Dispur,26.1445,91.7362,Tomatoes,26.67,4.0,56,Yes,3,anil.joshi77@outlook.com,8405407609
SELL4644,Kiran Jadhav,Chandigarh,Sector 17,30.741,76.7682,Garlic,31.72,4.2,373,No,1,kiran.jadhav19@outlook.com,8512888278
SELL4645,Rajesh More,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,23.73,4.6,127,Yes,4,rajesh.more62@gmail.com,8576142776
SELL4646,Ganesh Deshmukh,Bhopal,TT Nagar,23.2333,77.4333,Onions,35.04,4.0,462,No,0,ganesh.deshmukh84@outlook.com,7677010537
SELL4647,Rajesh Patil,Chandigarh,Sector 17,30.741,76.7682,Onions,30.49,3.7,463,No,1,rajesh.patil85@gmail.com,9655403155
SELL4648,Arvind Kulkarni,Kolkata,Salt Lake,22.5867,88.4173,Ginger,12.93,4.7,72,Yes,3,arvind.kulkarni74@yahoo.in,8721555126
SELL4649,Ramesh Thakur,Bhopal,TT Nagar,23.2333,77.4333,Ginger,37.71,2.5,200,Yes,0,ramesh.thakur80@outlook.com,7345644453
SELL4650,Ravi Rathod,Surat,Adajan,21.1702,72.8311,Garlic,41.34,2.9,395,Yes,2,ravi.rathod61@yahoo.in,9838972689
SELL4651,Rajesh Gaikwad,Mumbai,Andheri,19.1197,72.8468,Green Chillies,10.07,4.0,185,No,2,rajesh.gaikwad34@outlook.com,8364819750
SELL4652,Shivam Sawant,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,18.79,2.7,300,Yes,0,shivam.sawant79@outlook.com,7708302023
SELL4653,Dinesh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,52.64,3.5,349,No,0,dinesh.joshi24@yahoo.in,7438385759
SELL4654,Arvind Naik,Patna,Boring Road,25.6127,85.1582,Ginger,17.86,4.7,121,Yes,3,arvind.naik91@gmail.com,9315668692
SELL4655,Kiran Kulkarni,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,23.36,3.8,420,Yes,2,kiran.kulkarni11@outlook.com,9974494096
SELL4656,Ashok Naik,Ahmedabad,Navrangpura,23.0415,72.56,Onions,18.93,4.8,235,No,2,ashok.naik70@outlook.com,8432133570
SELL4657,Mahesh Salunkhe,Lucknow,Hazratganj,26.8505,80.9467,Garlic,42.81,3.7,286,Yes,1,mahesh.salunkhe42@yahoo.in,7168440165
SELL4658,Ashok Rane,Pune,Shivaji Nagar,18.53,73.8526,Garlic,40.53,2.9,454,No,2,ashok.rane87@yahoo.in,8386932430
SELL4659,Vijay Chavan,Mumbai,Andheri,19.1197,72.8468,Garlic,20.96,3.6,298,Yes,2,vijay.chavan58@gmail.com,8330334766
SELL4660,Vijay Rane,Bhopal,TT Nagar,23.2333,77.4333,Garlic,56.97,4.3,282,Yes,0,vijay.rane67@gmail.com,8564616799
SELL4661,Kiran Naik,Kolkata,Salt Lake,22.5867,88.4173,Ginger,22.01,3.5,340,Yes,3,kiran.naik53@gmail.com,7675231709
SELL4662,Mahesh Shinde,Surat,Adajan,21.1702,72.8311,Onions,31.75,4.7,140,Yes,2,mahesh.shinde83@gmail.com,8736724137
SELL4663,Prakash Gaikwad,Ranchi,Lalpur,23.3619,85.338,Potatoes,56.0,2.9,201,Yes,3,prakash.gaikwad99@gmail.com,9996307166
SELL4664,Nitin Gaikwad,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,20.03,4.4,216,No,2,nitin.gaikwad80@outlook.com,7351343326
SELL4665,Sunil Thakur,Nagpur,Dharampeth,21.1458,79.0882,Onions,37.15,4.4,138,No,0,sunil.thakur48@gmail.com,8813650511
SELL4666,Dinesh Shinde,Shimla,Mall Road,31.1048,77.1734,Tomatoes,15.34,4.0,493,Yes,1,dinesh.shinde21@yahoo.in,8586701951
SELL4667,Ajay Kulkarni,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,42.61,4.9,104,Yes,4,ajay.kulkarni81@yahoo.in,9447517968
SELL4668,Kiran Chavan,Patna,Boring Road,25.6127,85.1582,Ginger,47.81,3.3,348,No,3,kiran.chavan10@outlook.com,7404849669
SELL4669,Santosh Jadhav,Ranchi,Lalpur,23.3619,85.338,Green Chillies,43.44,2.5,42,Yes,3,santosh.jadhav43@yahoo.in,9671722691
SELL4670,Arvind Kulkarni,Bhopal,TT Nagar,23.2333,77.4333,Garlic,28.09,2.7,39,Yes,0,arvind.kulkarni40@outlook.com,7896235008
SELL4671,Mahesh Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,53.33,3.1,406,No,0,mahesh.deshmukh90@outlook.com,8352489688
SELL4672,Kiran Sharma,Delhi,Karol Bagh,28.6518,77.1905,Onions,40.82,4.3,53,No,1,kiran.sharma34@gmail.com,8376939543
SELL4673,Nitin More,Indore,Vijay Nagar,22.75,75.892,Ginger,29.62,4.7,167,Yes,0,nitin.more66@gmail.com,8320055701
SELL4674,Anil Salunkhe,Mumbai,Andheri,19.1197,72.8468,Onions,40.59,4.7,497,Yes,2,anil.salunkhe17@gmail.com,7942080396
SELL4675,Nitin Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,10.42,4.3,497,No,2,nitin.sawant18@outlook.com,8202470417
SELL4676,Amit Rane,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,51.88,4.3,294,Yes,0,amit.rane94@outlook.com,8343967364
SELL4677,Ganesh Sawant,Surat,Adajan,21.1702,72.8311,Tomatoes,42.27,4.0,496,Yes,2,ganesh.sawant92@yahoo.in,7371188298
SELL4678,Santosh Salunkhe,Mumbai,Andheri,19.1197,72.8468,Onions,21.03,3.8,407,No,2,santosh.salunkhe79@outlook.com,7423867708
SELL4679,Ravi Yadav,Shimla,Mall Road,31.1048,77.1734,Garlic,54.79,4.1,92,No,1,ravi.yadav94@gmail.com,8273773170
SELL4680,Kiran Sharma,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,19.56,3.2,90,Yes,1,kiran.sharma22@yahoo.in,7864739619
SELL4681,Anil Yadav,Bhopal,TT Nagar,23.2333,77.4333,Onions,22.48,4.0,500,No,0,anil.yadav39@gmail.com,7471806864
SELL4682,Ramesh Thakur,Jaipur,Malviya Nagar,26.85,75.815,Garlic,12.39,3.4,100,No,1,ramesh.thakur55@yahoo.in,8502772472
SELL4683,Kiran Jadhav,Hyderabad,Gachibowli,17.4448,78.3498,Onions,37.22,3.5,291,No,0,kiran.jadhav43@gmail.com,7853554673
SELL4684,Prakash More,Guwahati,Dispur,26.1445,91.7362,Tomatoes,22.75,2.5,424,No,3,prakash.more30@outlook.com,9411811166
SELL4685,Mahesh Yadav,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,17.86,4.4,25,No,1,mahesh.yadav96@gmail.com,8977912492
SELL4686,Sunil More,Ranchi,Lalpur,23.3619,85.338,Ginger,41.52,4.9,314,Yes,3,sunil.more54@gmail.com,7842584789
SELL4687,Santosh Rane,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,11.31,3.0,10,Yes,4,santosh.rane34@gmail.com,8421232022
SELL4688,Deepak More,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,13.61,3.0,235,No,4,deepak.more91@outlook.com,8585339351
SELL4689,Santosh Chavan,Bhopal,TT Nagar,23.2333,77.4333,Ginger,49.06,4.1,296,No,0,santosh.chavan17@outlook.com,8295955906
SELL4690,Nitin Sharma,Bhopal,TT Nagar,23.2333,77.4333,Garlic,31.63,4.4,244,No,0,nitin.sharma60@yahoo.in,9203752394
SELL4691,Vijay Pawar,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,53.97,3.8,193,No,1,vijay.pawar60@outlook.com,9829682100
SELL4692,Ganesh Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Onions,52.93,4.2,273,No,3,ganesh.gaikwad49@outlook.com,8550705473
SELL4693,Ashok Chavan,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,34.51,4.5,280,Yes,0,ashok.chavan47@outlook.com,9942681133
SELL4694,Rajesh Rane,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,48.66,4.7,257,No,2,rajesh.rane70@gmail.com,7453218147
SELL4695,Ashok Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Onions,13.03,3.6,246,No,1,ashok.jadhav97@outlook.com,8760057154
SELL4696,Prakash Bhosale,Ranchi,Lalpur,23.3619,85.338,Potatoes,20.17,4.5,264,No,3,prakash.bhosale19@yahoo.in,7236704197
SELL4697,Nitin Kulkarni,Guwahati,Dispur,26.1445,91.7362,Garlic,55.2,2.8,297,No,3,nitin.kulkarni89@yahoo.in,8262551118
SELL4698,Santosh Kulkarni,Patna,Boring Road,25.6127,85.1582,Onions,28.74,3.2,363,Yes,3,santosh.kulkarni15@outlook.com,8412057803
SELL4699,Sunil Kamble,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,57.2,4.3,292,Yes,4,sunil.kamble61@outlook.com,8190852260
SELL4700,Deepak Bhosale,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,38.6,3.8,97,No,1,deepak.bhosale93@outlook.com,9671535108
SELL4701,Ajay Kulkarni,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,33.42,4.2,148,No,4,ajay.kulkarni41@outlook.com,7830049665
SELL4702,Nitin Gaikwad,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,25.13,2.7,445,No,0,nitin.gaikwad46@gmail.com,7962431529
SELL4703,Arvind Sawant,Patna,Boring Road,25.6127,85.1582,Ginger,53.04,3.6,353,No,3,arvind.sawant78@yahoo.in,8108349687
SELL4704,Ganesh Rathod,Ranchi,Lalpur,23.3619,85.338,Green Chillies,42.03,3.1,45,Yes,3,ganesh.rathod44@yahoo.in,9934269476
SELL4705,Shivam Kamble,Indore,Vijay Nagar,22.75,75.892,Onions,53.55,4.2,421,Yes,0,shivam.kamble18@yahoo.in,9784432124
SELL4706,Anil Jadhav,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,15.12,3.9,95,No,3,anil.jadhav28@outlook.com,8845435531
SELL4707,Prakash Gaikwad,Indore,Vijay Nagar,22.75,75.892,Potatoes,58.62,2.6,125,No,0,prakash.gaikwad53@gmail.com,7874721504
SELL4708,Ravi Kulkarni,Indore,Vijay Nagar,22.75,75.892,Ginger,18.56,3.1,119,Yes,0,ravi.kulkarni34@gmail.com,8858508694
SELL4709,Ramesh Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,31.44,2.7,280,No,2,ramesh.yadav23@outlook.com,7697570720
SELL4710,Santosh Bhosale,Bhopal,TT Nagar,23.2333,77.4333,Onions,13.98,4.0,493,No,0,santosh.bhosale60@outlook.com,9726783769
SELL4711,Vijay Sawant,Lucknow,Hazratganj,26.8505,80.9467,Garlic,30.57,4.6,196,Yes,1,vijay.sawant62@gmail.com,9898747920
SELL4712,Amit Thakur,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,29.21,4.2,362,Yes,2,amit.thakur56@outlook.com,7681427286
